2023-03-12 19:40:38,123 DEBUG   SenderThread:332487 [sender.py:send_request():363] send_request: stop_status
2023-03-12 19:40:38,583 INFO    wandb-upload_0:332487 [upload_job.py:push():138] Uploaded file /tmp/tmpnlpqk86vwandb/rmp4h4nj-wandb-metadata.json
2023-03-12 19:40:39,073 INFO    Thread-18 :332487 [dir_watcher.py:_on_file_created():278] file/dir created: /home/student/cvop_project/wandb/run-20230312_194035-ff2wdupd/files/output.log
2023-03-12 19:40:39,074 INFO    Thread-18 :332487 [dir_watcher.py:_on_file_created():278] file/dir created: /home/student/cvop_project/wandb/run-20230312_194035-ff2wdupd/files/wandb-metadata.json
2023-03-12 19:40:41,074 INFO    Thread-18 :332487 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/student/cvop_project/wandb/run-20230312_194035-ff2wdupd/files/output.log
2023-03-12 19:40:41,237 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:40:46,238 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:40:51,239 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:40:53,116 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:40:56,240 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:40:58,117 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:01,241 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:03,118 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:06,247 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:07,086 INFO    Thread-18 :332487 [dir_watcher.py:_on_file_modified():295] file/dir modified: /home/student/cvop_project/wandb/run-20230312_194035-ff2wdupd/files/config.yaml
2023-03-12 19:41:08,119 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:11,381 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:13,120 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:16,382 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:18,121 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:21,383 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:23,122 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:26,384 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:28,122 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:31,385 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: status_report
2023-03-12 19:41:33,123 DEBUG   HandlerThread:332487 [handler.py:handle_request():144] handle_request: keepalive
2023-03-12 19:41:36,136 DEBUG   SystemMonitor:332487 [system_monitor.py:_start():161] Starting system metrics aggregation loop
